text|en-US-AdamMultilingualNeural|en-US-AlloyTurboMultilingualNeural|en-US-AmberNeural|en-US-AnaNeural|en-US-AndrewMultilingualNeural|en-US-AndrewNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural
Nisha, are more like JARVIS or more like Alexa?|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3|384_Nisha_are_more_like_JARVIS_or_more_like_Alexa.mp3
Nisha, what would do if ruled the world?|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3|385_Nisha_what_would_do_if_ruled_the_world.mp3
What’s your superpower, Nisha?|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3|386_Whats_your_superpower_Nisha.mp3
Nisha, what’s your spirit animal?|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3|387_Nisha_whats_your_spirit_animal.mp3
Nisha, tell me a fake but funny fact|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3|388_Nisha_tell_me_a_fake_but_funny_fact.mp3
what are up to, Nisha?|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3|389_what_are_up_to_Nisha.mp3
Nisha, tell me something cool|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3|390_Nisha_tell_me_something_cool.mp3
tell me a fun fact, Nisha|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3|391_tell_me_a_fun_fact_Nisha.mp3
Nisha, are my friend?|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3|392_Nisha_are_my_friend.mp3
Nisha, are feeling okay?|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3|393_Nisha_are_feeling_okay.mp3
Nisha, do ever feel alone?|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3|394_Nisha_do_ever_feel_alone.mp3
Nisha, what would do in my shoes?|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3|395_Nisha_what_would_do_in_my_shoes.mp3
Nisha, do get jealous of other AIs?|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3|396_Nisha_do_get_jealous_of_other_AIs.mp3
why do crave noodles at 2 am, Nisha?|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3|397_why_do_crave_noodles_at_2_am_Nisha.mp3
Nisha, rate my existence from 1 to existential crisis|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3|398_Nisha_rate_my_existence_from_1_to_existential_crisis.mp3
Nisha, why does my brain do random flashbacks at 3am?|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3|399_Nisha_why_does_my_brain_do_random_flashbacks_at_3am.mp3
Nisha, how do get rich without moving?|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3|400_Nisha_how_do_get_rich_without_moving.mp3
hello again, Nisha|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3|401_hello_again_Nisha.mp3
Nisha, entertain me|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3|402_Nisha_entertain_me.mp3
Nisha, what’s good?|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3|403_Nisha_whats_good.mp3
Nisha, drop me some wisdom|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3|404_Nisha_drop_me_some_wisdom.mp3
why are called NISHA?|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3|405_why_are_called_NISHA.mp3
hello, Nisha|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3|406_hello_Nisha.mp3
sup Nisha|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3|407_sup_Nisha.mp3
morning, Nisha!|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3|408_morning_Nisha.mp3
yo Nisha!|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3|409_yo_Nisha.mp3
Nisha, are alive?|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3|410_Nisha_are_alive.mp3
wassup Nisha!|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3|411_wassup_Nisha.mp3
yo Nisha, hit me with some wisdom|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3|412_yo_Nisha_hit_me_with_some_wisdom.mp3
Nisha, feeling chatty today?|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3|413_Nisha_feeling_chatty_today.mp3
woke up yet, Nisha?|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3|414_woke_up_yet_Nisha.mp3
yo Nisha, what’s the vibe today?|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3|415_yo_Nisha_whats_the_vibe_today.mp3
spill the tea, Nisha|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3|416_spill_the_tea_Nisha.mp3
Nisha, existential crisis mode: ON|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3|417_Nisha_existential_crisis_mode_ON.mp3
hey Nisha, what’s good?|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3|418_hey_Nisha_whats_good.mp3
talk to me, Nisha|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3|419_talk_to_me_Nisha.mp3
Nisha, is the power out anywhere near me?|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3|420_Nisha_is_the_power_out_anywhere_near_me.mp3
Nisha, give me a live update on precipitation in my area.|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.mp3
Nisha, what's the current status of tropical storms in the Indian Ocean?|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.mp3
Nisha, check for any current gas emergencies near me.|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3|423_Nisha_check_for_any_current_gas_emergencies_near_me.mp3
Nisha, what's the current flood situation in Assam?|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3|424_Nisha_whats_the_current_flood_situation_in_Assam.mp3
Nisha, show me real-time crowd levels at major metro stations.|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.mp3
Nisha, show me the live air pollution levels from nearby forest fires.|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.mp3
Nisha, show me the current market rate for onions.|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3|427_Nisha_show_me_the_current_market_rate_for_onions.mp3
Nisha, give me live updates on dengue cases in the city.|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.mp3
